tweet_id,athlete_display_name,raw_content,gold_sentiment,final_sentiment,agreement_status
889134173373464581,Harmanpreet Kaur,"Harmanpreet Kaur:

From Punjab..
Looks tall..
Similar Stance..
Loves to hit six..

Seen this before!",positive,positive,full_agreement
540167493478670336,Sarita Devi,"Lift Sarita Devi's suspension, Sports Minister Sarbananda Sonowal pleads with ... - http://t.co/VmtiVgnDV1: Ind... http://t.co/fDtshaIjZk",positive,positive,full_agreement
1672841942579953664,Sakshi Malik,"@BajrangPunia Dharna kar
Aur vinesh phogat aur sakshi Malik ko bhi bol 
Sath de ..",positive,positive,majority_agreement
320419700951633920,Vijender Singh,Vijender Singh skips boxi... http://t.co/NbSAiAJ8VZ,negative,negative,majority_agreement
1674143770542219271,Sakshi Malik,@SakshiMalik Tera social media se break nhi lga ky dogli ldki abbu kse h apke,negative,negative,full_agreement
889174137205268480,Harmanpreet Kaur,"Punjab CM offers job in Punjab Police to cricketer Harmanpreet Kaur for her performance in the ICC Women's World Cup, reports ANI
#WWC17 https://t.co/DO03X3Vj8T",positive,positive,full_agreement
324423943593291776,Vijender Singh,Boxer Vijender Singh cleared in drug test - Yahoo! News India http://t.co/85JeoRlINK via @YahooINNews,positive,positive,full_agreement
324241006394478592,Vijender Singh,#indiasports #news Boxer Vijender Singh clears dope test http://t.co/EP5f7bMNEp,positive,positive,full_agreement
1431316244532285441,Sushil Kumar,"Sushil Kumar Still The Best Wrestler In India, Says Tokyo Olympics Bronze Medallist Bajrang Punia https://t.co/5LWzPUv17E",positive,positive,full_agreement
1442704413810847747,Sushil Kumar,@Sushilkumar_AAP 🙏🏻,positive,positive,majority_agreement
533598602904363009,Sarita Devi,so much #respect for #SaritaDevi for refusing the bronze medal. the judges' decision was daylight robbery. takes guts. inspiring.,positive,positive,full_agreement
1423260179403923460,Sushil Kumar,"Boxer ❤️ Wrestler
Pride of India
#BronzeMedal #Silver Sushil Kumar #Wrestling #RaviKumar https://t.co/X5PjEp14HN",positive,positive,full_agreement
336440147337957377,Vijender Singh,"'Nightmare' over, Vijender Singh gets back to normal life http://t.co/nMedNlx0O0",positive,positive,full_agreement
1440571234631106561,Sushil Kumar,"Wishing the CEO of Ultra Media and Entertainment, Mr. Sushil Kumar a very happy birthday. Thank you for always guiding us towards a brilliant future.

#Ultra #HappyBirthday #HappyBirthdaySushilSir #HBSushilKumar #Birthday #SushilKumarAgrawal 
@UltraSushil https://t.co/IcbGCZthX8",positive,positive,full_agreement
324134028288610306,Vijender Singh,#BreakingNow - Boxer Vijender Singh's samples test negative for heroin. NADA had conducted heroin test on Vijender,positive,positive,majority_agreement
889771585963311105,Harmanpreet Kaur,"After Harmanpreet Kaur, Sushma Verma offered DSP's post by HP Government

https://t.co/xkImGSsQNe https://t.co/BwOYbeNCwL",positive,positive,full_agreement
1672651615629897730,Sakshi Malik,"#breakingnews
योगेश्वर दत्त पर पहलवानों का पलटवार
बजरंग विनेश और साक्षी का पलटवार
ट्रायल में छूट के मामले में घमासान जारी
ट्रायल में छूट के लिए लेटर नहीं लिखा - पहलवान
#Wrestlers @SakshiMalik @BajrangPunia @Phogat_Vinesh https://t.co/0xQ3l9dU3l",negative,negative,majority_agreement
318425815798931456,Vijender Singh,#Punjab police is trending thanks to #Vijender singh #boxing #india,positive,positive,majority_agreement
1397602955067527169,Sushil Kumar,Wrestler Sushil Kumar spends birthday in police lockup https://t.co/XHkJfEtnbE,negative,negative,majority_agreement
537394335730245632,Sarita Devi,Sachin Tendulkar to meet Sports Minister to discuss Sarita Devi ban: Sarita Devi lost the semifinals of the wo... http://t.co/GZoWvCtcJs,positive,positive,majority_agreement
318705915903741952,Vijender Singh,"Ise kehte hai nada dhila ho jana""@PTI_News: Sports Ministry asks NADA to carry out test on boxer Vijender Singh.""",negative,negative,full_agreement
1431627498119307264,Sushil Kumar,Sushilkumar kumthe,neutral,neutral,majority_agreement
1672166351836971008,Sakshi Malik,"@MediaHarshVT @SakshiMalik @Phogat_Vinesh @BajrangPunia This was certainly the cheaply paid publicity and well organised dharna in India .
Because US themselves put their olympion behind bars for doing wrong.",negative,negative,full_agreement
533247683360595969,Sarita Devi,I like a blog 'Sarita Devi's ban unfair' on http://t.co/mRRJGguMLD #LaishramSaritaDevi  http://t.co/WLkLkLF5zE via @itimestweets,positive,positive,full_agreement
889146215199387649,Harmanpreet Kaur,Well Played Harmanpreet Kaur. We love you. @ImHarmanpreet,positive,positive,full_agreement
906579554214354945,Harmanpreet Kaur,Harmanpreet Kaur gets job promotion from Railways... https://t.co/I3ebU4nBAl,positive,positive,full_agreement
1672786492329177088,Sakshi Malik,"@Shailendra97S @Phogat_Vinesh @BajrangPunia @SakshiMalik ये अपने झूठ को छुपाने के चक्कर में नई नई नौटंकी कर रहे हैं। ये फंस गए हैं, वित्तीय गड़बड़ी के संदेह भी इन पर हैं। इसलिए तथ्यहीन प्रलाप कर रहे हैं। अपने आप को कानून से ऊपर समझ रहे हैं।",negative,negative,full_agreement
545160830979809280,Sarita Devi,Happy to see that the #Indian government is standing beside #SaritaDevi in her battle to reverse the AIBA ban... #RespectForAllSports,positive,positive,full_agreement
1672791149063581696,Sakshi Malik,"अगर आज के विपक्षी दल 2024 के लोकसभा चुनाव के बाद सरकार बनाते हैं तो केंद्रीय मंत्रिमंडल कुछ ऐसा दिख सकता है। 

प्रधानमंत्री - नीतीश कुमार @NitishKumar 
गृह- राहुल गांधी @RahulGandhi 
कृषि- शरद पवार @PawarSpeaks 
वित्त- मल्लिकार्जुन @kharge 
रेल - टी.आर. बालू
रक्षा - उद्धव ठाकरे @OfficeofUT 
परिवहन - अखिलेश यादव @yadavakhilesh 
स्वास्थ्य - शैलजा टीचर @shailajateacher 
कॉमर्स - अभिषेक बनर्जी @abhishekaitc 
उद्योग - डीके शिवकुमार @DKShivakumar 
सूचना और प्रसारण - प्रियंका गांधी @priyankagandhi  
शिक्षा  - @RSPraveenSwaero प्रवीण कुमार (अगर बीएसपी सरकार में है) या फिर तमिलनाडु के शिक्षा मंत्री @Anbil_Mahesh 
बिजली- @shaktisinhgohil 
संचार - ए. राजा
विदेश- सलमान ख़ुर्शीद 
महिला और बाल विकास @MehboobaMufti 
खाद्य प्रसंस्करण- जयप्रकाश नारायण यादव
ग्रामीण विकास - @SachinPilot 
संस्कृति- @ChhaganCBhujbal 
शहरी मामले- भूपेन्द्र सिंह हुड्डा 
अल्पसंख्यक मामले- आज़म खान
सामाजिक न्याय - @AnupriyaSPatel 
पर्यावरण - महुआ मोइत्रा 
पेट्रोलियम - @KTRBRS केटी रामाराव
कानून- @PWilsonDMK 
आदिवासी मामले- रामेश्वर उराँव
उपभोक्ता मामले- मोहन मारकम 
अर्थ साइंस- @GauravGogoiAsm 
पूर्वोत्तर राज्य विभाग - डॉ. लालथनहवला
रसायन और खाद- मीरा कुमार
संसदीय कार्य- फारूक अब्दुल्ला 
नागर विमानन- राजीव शुक्ला
कोयला- भक्त चरण दास
सांख्यिकी- जयंत चौधरी @jayantrld 
कपड़ा - के सी वेणुगोपाल
श्रम और रोज़गार - @KanimozhiDMK 
युवा और खेल -रेवंत रेड्डी
एमएसएमई - @Jairam_Ramesh 
आयुष- अमरिंदर सिंह बरार
लोकसभा अध्यक्ष - @Prksh_Ambedkar
योजना आयोग के उपाध्यक्ष - रघुराज राजन

आपकी लिस्ट कैसी है?",neutral,neutral,majority_agreement
903591056792367104,Harmanpreet Kaur,Delhi Sikh Gurudwara Management  Committee today honoured Indian star cricketer Harmanpreet Kaur @mssirsa @timesofindia @htTweets @PMOIndia https://t.co/tHZQcpF7uR,positive,positive,full_agreement
889133591095107584,Harmanpreet Kaur,"Harmanpreet Kaur:

From Punjab..
Looks tall..
Similar Stance..
Loves to hit six..

Seen this before!Follow AtvScore",positive,positive,full_agreement
1403337732324311040,Sushil Kumar,Delhi court extends judicial custody of Olympic wrestler Sushil Kumar till June 25 in murder case | More sports News https://t.co/ZqFB31IGaI,negative,negative,majority_agreement
1673173953190449152,Sakshi Malik,"@SakshiMalik आपको किसी से डरने और सफाई देने की जरूरत नही है देश का हर ""इंसान"" आपके साथ है ...",positive,positive,majority_agreement
1423248742350671874,Sushil Kumar,"Wrestler Ravi Kumar Dahiya made India proud by clinching Silver at the Tokyo Olympics. Ravi Kumar is the 5th Indian wrestler after KD Jadhav, Sushil Kumar, Yogeshwar Dutt, &amp; Sakshi Malik to finish on the Olympic podium #RaviKumarDahiya #wrestler #TokyoOlympics2020 #Silver https://t.co/lcyoOfQEVf",positive,positive,full_agreement
1444989530742804487,Sushil Kumar,Olympic medallist wrestler Sushil Kumar seeks bail in the Chhatrasal Stadium murder case,negative,negative,majority_agreement
888811911571136512,Harmanpreet Kaur,Harmanpreet Kaur's innings will rank among the finest I have seen - Harsha Bhogle https://t.co/AsLIxlFXwO via @cricbuzz,positive,positive,full_agreement
535758025676443648,Sarita Devi,"Sarita Devi's Husband, Coach to Get Showcause Notice From Boxing India: ... unauthorised presence by the rings... http://t.co/SfFq6YioTl",negative,negative,full_agreement
1400306352187088897,Sushil Kumar,"Sushil Kumar to be kept in Delhi's Mandoli jail; Court rejects Delhi Police plea

#SushilKumar #DelhiPolice #wrestler
#gulistannews https://t.co/9009fQfyCS",negative,negative,full_agreement
909977402742259712,Harmanpreet Kaur,🇮🇳 https://t.co/WozJ2qRjAJ 🇮🇳  Harmanpreet Kaur debuts on ramp at fashion gala in Mysuru... https://t.co/C2C8g6Xw23,positive,positive,full_agreement
1423312703926509570,Sushil Kumar,"""A WARRIOR HAS EMERGED""
💥💥From being time-bound and low points, he was emerged as a warrior and declared his victory

💯Ravi Kumar is the 5th Indian wrestler after KD Jadhav, Sushil Kumar, Yogeshwar Dutt and Sakshi Malik to finish on the #Olympic Podium.
#RaviKumarDahiya #India https://t.co/8mZAR2PMq5",positive,positive,full_agreement
543027515346780162,Sarita Devi,Sarita Devi accepts her Asiad bronze medal http://t.co/U3ALAUngIU via @TOISportsNews http://t.co/DvlTzDfBmw,positive,positive,full_agreement
889175841913139200,Harmanpreet Kaur,"@OmMathur_bjp Well played our women cricket team. 
Congratulations Harmanpreet Kaur https://t.co/6sWKR1edhP",positive,positive,full_agreement
1436601914981027841,Sushil Kumar,"Just in | Pedestrian disbalanced in waterlogging during heavy spell of rain in #NewDelhi.
Photo:  Sushil Kumar Verma https://t.co/xXw0PTh16M",negative,negative,majority_agreement
1454564813724651520,Virat Kohli,"WATCH: ‘Whenever that it’s good to like controversy, please enlighten me sooner than’: Virat Kohli after Pak journalist asks if Ishan Kishan must’ve performed in web page of Rohit Sharma https://t.co/Frj3RsOGkH",negative,negative,full_agreement
319469779532517376,Vijender Singh,"Vijender Singh gives samples for dope tests, boxer Ram Singh arrested: Boxer Vijender Singh's urine and blood ... http://t.co/v10gYXqgad",negative,negative,full_agreement
1454534546154655744,Virat Kohli,"* Will Hardik Pandya be persisted with? 
* Will Shardul Thakur, Ishan Kishan and Ravichandran Ashwin get a game?

#ViratKohli #INDvNZ  #NewZealand #KaneWilliamson #HardikPandya #Shardulthakur #T20WorldCup #T20WorldCup21 #CricketTwitter 

https://t.co/WEtzAmY4t7",neutral,neutral,full_agreement
545130650303336449,Sarita Devi,"सचिन की अपील बेअसर, सरिता पर लगा  ... - http://t.co/jPrTJoTBrO #AIBA #Ban #Boxing #SachinTendulkar #SaritaDevi http://t.co/DdUfpnOHuq",negative,negative,full_agreement
889370545632026624,Harmanpreet Kaur,Punjab CM offers DSP's post to in Punjab Police to Harmanpreet Kaur after announcing INR 5 Lakh cash reward -https://t.co/Ov4lTM1Rsm https://t.co/qZaimiCREp,positive,positive,full_agreement
1674377605364199424,Sakshi Malik,"आज सहारनपुर जाकर कमेरे ,किसानों की  आवाज भाई चंद्र शेखर का हाल चाल जाना,
 हमारा भाई चारा ही हमारी असली ताकत है ...

@BhimArmyChief
@SakshiMalik @Phogat_Vinesh @BajrangPunia https://t.co/rhvxoj4B0J",positive,positive,full_agreement
1671785473910673408,Sakshi Malik,"""जो बाइडेन, मोदी से पूछे– इंडिया नरसंहार की ओर क्यों बढ़ रहा है?

मोदी जी को 2005 से 2014 तक अमेरिका में बैन क्यों किया गया था?

स्टूडेंट एक्टिविस्ट उमर खालिद को बिना ट्रायल 1000+ दिनों से कैद में क्यों रखा गया है?

महिला पहलवानों को डिटेन क्यों किया गया जब वे पीएम मोदी के मंत्री द्वारा किए गए यौन शोषण  के खिलाफ प्रोटेस्ट कर रही थी?""

न्यूयॉर्क की ट्रकों पर प्रधानमंत्री नरेंद्र मोदी के लिए कई सवाल डिस्प्ले किए गए!

सवालों से लदा हुआ ये ट्रक न्यूयॉर्क के सड़को पर घुमाया जा रहा है!",negative,negative,full_agreement
1397157568783392772,Sushil Kumar,"Wrestler Sushil Kumar, Arrested In Murder Case, Suspended By Railways https://t.co/g9743DIRtP",negative,negative,full_agreement
910383785983823872,Harmanpreet Kaur,What a great Innings by Harmanpreet Kaur Bhullar today. She completed her centur… https://t.co/feipWf4QxA https://t.co/NALxk1dl7H,positive,positive,full_agreement
1453945781774290952,Virat Kohli,"Good Morning All.
---—--------------------------
It is very important to set your priorities straight. 
Some very meaningful thought.
Dedicated to #IndianArmy.
#BCCI
#IndianCricketTeam
#ICCT20WorldCup2021
#ViratKohli https://t.co/hbykzZw6D5",positive,positive,full_agreement
1454007846606016518,Virat Kohli,@Cricketracker My favorite cricketer Virat Kohli,positive,positive,full_agreement
1453888977027489793,Virat Kohli,"@ANI @imVkohli anything to say about bursting of crackers here? 

#Diwali 
#ViratKohli",neutral,neutral,majority_agreement
1673318010990530560,Sakshi Malik,@SakshiMalik @swami_pmaurya @BhimArmyChief बड़ी-बड़ी बात करते हो जातिवाद करते हो यही तो तुम्हारा नाम है इसका रावण,negative,negative,full_agreement
888832064518103040,Harmanpreet Kaur,New post: Harmanpreet Kaur VS Deepti Sharma during Live Match https://t.co/Sha3L91vl6,neutral,neutral,full_agreement
1418197911683301385,Sushil Kumar,#DelhiPolice Special Cell arrests one Surjeet Grewal in the Sagar Rana murder case. Surjeet Grewal is a close associate of wrestler Sushil Kumar. https://t.co/5pNvfVUAL5,negative,negative,full_agreement
1398119024916107265,Sushil Kumar,"Delhi Police has arrested Rohit Karor in the 23-year-old Sagar Rana's murder case at Chhatrasal Stadium.
Eight persons including wrestler Sushil Kumar have been arrested in this case till now.
#CGNews",negative,negative,full_agreement
1674243887618207744,Sakshi Malik,@SakshiMalik Bhaiya ji se dar rhe hai is liye aise harkat kar rhe hai.,negative,negative,full_agreement
902831308023390208,Harmanpreet Kaur,"#President of India conferring #ArjunaAward to Harmanpreet Kaur!
Congratulations!
Indian Cricket Team# https://t.co/wttgdiSXsW",positive,positive,full_agreement
1454505169434021895,Virat Kohli,"Virat Kohli full time propegandaist part time cricketer 
#ChupRehBhadweViratKohli",negative,negative,full_agreement
1672816185459748864,Sakshi Malik,"Be United.....
@DuttYogi 
@BajrangPunia 
@SakshiMalik 
@Phogat_Vinesh",positive,positive,majority_agreement
1399623908295286785,Sushil Kumar,"Wrestler Sushil Kumar's arms license suspended, says Delhi Police

READ: https://t.co/z7Ux7qRWQc

#SushilKumar #DelhiPolice",negative,negative,full_agreement
1411840815425626119,Sushil Kumar,"After seeking special diet, wrestler Sushil Kumar demands TV in Tihar jail https://t.co/Qj8TryAhgz",negative,negative,full_agreement
1671706623600107523,Sakshi Malik,"Aerial Distance:

New Delhi to Washington- 12,036 km, 15.10 hours (non stop, commercial flight)

New Delhi to Manipur - 1,713 km, 
3.05 hours (non stop, commercial flight)

Choice is clear. Go where you are not answerable &amp; publicity is more! https://t.co/OYgiG9mwGu",neutral,neutral,majority_agreement
1454268973932023808,Virat Kohli,"Babar VS Kohli
https://t.co/nifYNf95la
#PakvsAfg #PakistanZindabad #ShoaibAkhtar #ViratKohli #BabarAzam #BreakingNews https://t.co/Fb6i95FHyU",neutral,neutral,majority_agreement
319470934476083200,Vijender Singh,"Vijender Singh gives samples for dope tests, boxer Ram Singh arrested http://t.co/2yRbesAOyu",negative,negative,full_agreement
1672643047795077122,Sakshi Malik,@Shailendra97S @Phogat_Vinesh @BajrangPunia @SakshiMalik Much needed video,neutral,neutral,majority_agreement
532429486407417856,Sarita Devi,@timesnow Proves that @AIBA_Boxing accepts that the judges in Korea #incheonasiangames were indeed partial and decision wrong #SaritaDevi,positive,positive,full_agreement
557572252758073344,Sarita Devi,“@IBNLiveSports I didn't support Sarita Devi's refusal to accept medal: Dravid http://t.co/vpYhAbbOVW #Boxing”,negative,negative,full_agreement
1431310541893488645,Sushil Kumar,"Olympic bronze medallist Bajrang Punia on Friday said he considered jailed wrestler Sushil Kumar still the best in the business as he ""enlivened"" the grappling sport by ending a 56-year wait for a medal at the Summer Games
https://t.co/uy9yXP2Aps",positive,positive,full_agreement
1454469198613127170,Virat Kohli,It’s indeed difficult to accept that Virat Kohli gave a statement on a nonexistent issue about Md. Shami. This man has something in his mind! He is more focused to cause harm to India and it’s rich festivals than doing good on field.,negative,negative,full_agreement
540150056322494464,Sarita Devi,"खेल मंत्री सर्बानंद सोनोवाल ने अंतर्राष्ट्रीय बॉक्सिंग एसोसिएशन को चिट्ठी लिखकर मुक्केबाज सरिता देवी के निलंबन को हटाने को कहा

#SaritaDevi",positive,positive,full_agreement
322580862396944384,Vijender Singh,Boxer Vijender Singh's drug test report expected today http://t.co/JJNhn3icCu,neutral,neutral,full_agreement
909782498598518784,Harmanpreet Kaur,🇮🇳 https://t.co/3ChVcfY62J 🇮🇳  Harmanpreet Kaur debuts on ramp at fashion gala in Mysuru... https://t.co/VyWShDflNQ,positive,positive,full_agreement
1673340215098851329,Sakshi Malik,@OpIndia_com Our Karnataka women are practising wrestling in KSRTC buses. Very soon they will pose a serious challenge to Phogat sisters and Sakshi Malik.,negative,negative,majority_agreement
318713516838227968,Vijender Singh,RT @ibnliveSports: Sports Ministry asks NADA to carry out dope test on Vijender Singh http://t.co/vJRBXnz7pE,negative,negative,full_agreement
1674020859672137729,Sakshi Malik,"Pamer Lekuk Tubuh, Pesona Sakshi Malik Bikin Jatuh Hati https://t.co/KZekXf0zWk",positive,positive,full_agreement
1672577732407066624,Sakshi Malik,"@SakshiMalik अब एक और नया  झूठे नाटक का आगाज होगा।  बहन पहले खेल से विदा ले ले, सरकारी नौकरी छोड़ दे। और फिर कर ले नेता गिरी।   योग्य जवान पहलवानो को मौका मिलना चाहिये।  #WrestlersProtest",negative,negative,majority_agreement
889812738406535169,Harmanpreet Kaur,Diana Edulji backed Harmanpreet Kaur to lead the side after Mithali Raj https://t.co/Z05bJrlAOq,positive,positive,full_agreement
557734107179122688,Sarita Devi,"Sarita Devi Was Wrong to Refuse Asian Games medal, Says Rahul Dravid: Sarita Devi was handed a one-year ban fo... http://t.co/Ib8B9fXabX",negative,negative,full_agreement
1672159711372754944,Sakshi Malik,"सब गलत है❓❓ 
लेकिन अपनी लड़ाई लड़ो ना... किसान, मुसलमान ये कहा आ गये बीच में.... राजनीति करेगी तो लपेटी जाएगी, खिलाड़ी बनकर आवाज उठाएगी तो सब साथ देगे | राजनीति करनी है तो चुनाव लड़ और यदि शोषण हुआ है तो राजनीतिक टिप्पणी क्यों ❓
@Phogat_Vinesh @BajrangPunia @SakshiMalik",negative,negative,full_agreement
1454474172860547073,Virat Kohli,"Indian Team should loose cos Kohli took stand for Md Shami. 

That's Bhakt for you: Agenda over Country. https://t.co/do4PUU5jE4",negative,negative,full_agreement
1763807014650527798,Virat Kohli,"Red Tape Men Maroon Melange Solid T-Shirt

Deal price: Rs 545

MRP: Rs 2599

Buy from here: https://t.co/zlyktYDgbS

#Ad",neutral,neutral,majority_agreement
1454480313887850510,Virat Kohli,"The funny thing is Virat Kohli hasn't even named any religion. His statement applies to me as much as it applies to anyone else. But who can you see more triggered than his statement?
Chor ki dadhi and tinaka?",positive,positive,majority_agreement
545131972989702144,Sarita Devi,"It's very unfortunate,it'll discourage players from northeast:Former LS Speaker PA Sangma on #AIBA ban on Sarita Devi
http://t.co/SSJu0xvBXX",negative,negative,majority_agreement
540114005059055617,Sarita Devi,Sports:  Sports ministry appeals to AIBA to revoke Sarita Devi's ban http://t.co/KM0YPwDPrz,positive,positive,full_agreement
1672687805225639936,Sakshi Malik,"@Narender2004 @BajrangPunia @DuttYogi @wrestlerprotest @wfi_wrestling @wrestling @news24tvchannel @ABPNews @aajtak @ndtvindia @Phogat_Vinesh @SakshiMalik हद है, काहे का ADV है रे तू, बात क्या हो रही है, और बात कहाँ ले जा रहा है,
तो फिर ये👇 भी देख ले, और हजारों बच्चियाँ पहलवान, इन पहलवानों को गलत बता रही हैं, लेकिन दूसरों को महिला विरोधी बताने वाले, आज उन हजारों बच्चियों को भी गलत ठहरा रहे हैं,फर्जी महिला हितैषियों की पोल खुलगी?😂 https://t.co/Y6JrH82p0S",negative,negative,full_agreement
319463338377637888,Vijender Singh,Boxer Vijender Singh gives samples for dope tests http://t.co/fdgcI37mUl,neutral,neutral,majority_agreement
1454471143633600513,Virat Kohli,"My suggestion ""drop mahi"" and let Virat Kohli play his natural game and captiancy style. The agression was missing in the last match. We need that to win matches. #INDvNZ #Dhoni #ViratKohli",positive,positive,full_agreement
319695029637611520,Vijender Singh,"Vijender Singh might be questioned again: Punjab Police: Boxing icon Vijender Singh, accused of using heroin, ... http://t.co/SJyH3jIQcn",negative,negative,full_agreement
1674082829590994944,Sakshi Malik,@SakshiMalik लंच ब्रेक था क्या?☺️☺️,negative,negative,majority_agreement
555924206374748160,Sarita Devi,Sachin Tendulkar meets Sarita Devi http://t.co/8St0h098Z5,positive,positive,majority_agreement
543537992476798976,Sarita Devi,ASIAN GAMES :- Boxer Sarita Devi accepted Asian Games Bronze Medal - Jagran Josh http://t.co/A1tiz4ID1u,positive,positive,full_agreement
903608170282598400,Harmanpreet Kaur,Harmanpreet Kaur presented with a car for her World Cup heroics https://t.co/woX3Ad2PT1,positive,positive,full_agreement
318449016713129984,Vijender Singh,"“@timesofindia: Vijender Singh took heroin 12 times, Punjab Police say http://t.co/yRDFsnjmvL” @tweetfromRaghu  still support him?",negative,negative,full_agreement
889070857292787712,Harmanpreet Kaur,"We're LIVE with @chopraanjum and @irbishi just after England have lost their 2nd wicket! #ENGvIND #WWC17

WATCH: https://t.co/AUXPbAyvjx https://t.co/aRq4Pku9Na",neutral,neutral,majority_agreement
1454144560523776002,Virat Kohli,"Babar Azam steels the record from Virat Kohli of making 1000 runs as a T20 Captain in just 26 innings❣
#AFGvPAK 
#Pakistan",negative,negative,majority_agreement
888788302022586369,Harmanpreet Kaur,"#INDvENG #WWC17 

England should avoid bowling spin to Harmanpreet Kaur, says Nasser Hussain

https://t.co/gL8j1ovX45",positive,positive,majority_agreement
888691180124372992,Harmanpreet Kaur,Harmanpreet Kaur Responded To Her Idol Virender Sehwag’s Congratulatory Tweet In The Most Wonderful Way https://t.co/gDNG0oSLAA,positive,positive,full_agreement
320436857877954560,Vijender Singh,"Vijender Singh dropped from tournaments in Cyprus, Cuba: Boxing Federation..",negative,negative,full_agreement
1773560714881273882,Virat Kohli,"Write a persuasive bio that brings thousands of followers.

Try the Hypefury Bio Writer for FREE 👇

Takes 2 seconds!",neutral,neutral,majority_agreement
537846327602720768,Sarita Devi,Sarita’s Career should be be jeopardized -Sachin Tendulkar: Sarita Devi's ordeal with the AIBA ruling got a bo... http://t.co/I24CbWOIbJ,negative,negative,majority_agreement
318582951262711809,Vijender Singh,The #VijenderSingh case once again exposes the financial disparity in Indian sport. If he were a cricketer he could have afforded cocaine:-7,negative,negative,full_agreement
1454485956044595202,Virat Kohli,"Ishan Kishan and Shardul Thakur dancing together as fun for the children's and Virat Kohli, Rohit Sharma and players and families watching and enjoying together - So beautiful to see this Pictures. https://t.co/X0PKO85Ene",positive,positive,full_agreement
532463005481447424,Sarita Devi,Boxer Sarita Devi faces long ban for her Asian Games bronze medal protest: AIBA - Times of India http://t.co/B20d2FkZqA,negative,negative,majority_agreement
1454483255999094793,Virat Kohli,@ishkarnBHANDARI Mr. ISB Why u r behind Virat Kohli ...focus on legal issues ..what happened to SSR case ..we are desperately waiting for justice,negative,negative,full_agreement
888683730541228032,Harmanpreet Kaur,"సచిన్ టెండూల్కర్ చొరవతోనే.. 
https://t.co/kKOFbI2Q6k
#HarmanpreetKaur #DianaEdulji https://t.co/rUWG566HuH",positive,positive,majority_agreement
1454409325942870021,Virat Kohli,‘Attacking someone over religion is most pathetic’: Virat Kohli comes out in support of Shami https://t.co/f8wS2iCypC,positive,positive,full_agreement
1402237724136857603,Sushil Kumar,"Murder of young wrestler: Wrestler Sushil Kumar seeks special food, supplements in jail; court order on Wednesday 

https://t.co/o3uXtMhaNi https://t.co/bGjoIYn5Vj",negative,negative,full_agreement
320397586748030976,Vijender Singh,RT @IBNLiveRealtime Vijender Singh skips boxing trial camp in Patiala,negative,negative,full_agreement
1398617782279933953,Sushil Kumar,"Olympian Sushil Kumar “Mastermind” Of Wrestler’s Murder, Say Cops https://t.co/tXrwGBtizq",negative,negative,full_agreement
1672964016506040323,Sakshi Malik,"@SakshiMalik ये आंदोलनकारी पहलवानो का हाल धोबी घाट के कुत्तो जैसा हो गया है , झूठ की पोटली ले  कर आगे बढ़ नही सकते, पीछे हट नही सकते । आगे रास्ता नही है, पीछे जनता के जूते है ।",negative,negative,full_agreement
545108255144308736,Sarita Devi,@sardanarohit its not gud for sarita devi and Indian boxers.,negative,negative,full_agreement
318925553333833728,Vijender Singh,Punjab Police to move fresh application in court to get Vijender Singh's hair and blood samples: sources: The ... http://t.co/tacq0a7Rzf,negative,negative,majority_agreement
318589761239519233,Vijender Singh,I am #Autofollow A day after Punjab Police said that boxer Vijender Singh allegedly bought her... http://t.co/CPo7B2A73h #teamfollowback,negative,negative,majority_agreement
1451881105708126217,Sushil Kumar,"SUSHIL KUMAR JAIN (Employees/Designated Employees) BOUGHT 4080 shares, value 2019192 through ESOP on 19-Oct-2021, exchange NA, intimated on 23-Oct-2021 17:23",neutral,neutral,majority_agreement
1674114660457652225,Sakshi Malik,@SakshiMalik Chuk gya … hamlawar sala nisanebaaj nhi tha pkka… khopdi me ……!,negative,negative,full_agreement
1670743752766550022,Sakshi Malik,"गोंडा के बलवंत सिंह की निर्मम हत्या सिर्फ इसलिए कर दी जाती है, कि उसने बृजभूषण सिंह और यूपी वालो को अपशब्द बोल रहे हरियाणा के कुछ गुंडो का विरोध कर दिया था।

इसी बात पर बलवंत पर चोरी का इल्जाम लगाकर इतना मारा जाता है कि उसकी मौत हो जाती है। 

क्या बलवंत को न्याय मिल पायेगा? https://t.co/q10O4eaOEF",negative,negative,full_agreement
1673377579934580739,Sakshi Malik,"पहलवानों तुम संघर्ष करो हम तुम्हारे साथ हैं
@BajrangPunia 
@Phogat_Vinesh 
@SakshiMalik 
@RLDparty 
@RldYouth https://t.co/gxjukt4vtd",positive,positive,full_agreement
535266915103805440,Sarita Devi,Sachin Tendulkar urges government to support boxer Sarita Devi http://t.co/mpeMOUGxEu #til_now #news #DNA,positive,positive,full_agreement
318713550371700736,Vijender Singh,"Trouble mounts for Vijender Singh, sports ministry asks NADA to carry out test on boxer http://t.co/FMpEWXlrrf",negative,negative,full_agreement
540099211463622656,Sarita Devi,A little bit late IMO. RT @FirstpostSports: Sports Minister pleads with AIBA to revoke Sarita Devi ban http://t.co/JxETKvj4C5,positive,positive,full_agreement
327715379860344832,Vijender Singh,"Vijender Singh can join national camp, says SAI chief - NDTV http://t.co/d9wfxWqOWp",positive,positive,full_agreement
318437069519200256,Vijender Singh,"Boxer Vijender Singh took heroin 12 times, Punjab Police say: Punjab Police said that the top boxer Vijender S... http://t.co/rEQNbiB5Jh",negative,negative,full_agreement
